song,coarse_genre,genre1,genre2,genre3,tempo,harmony_mean,harmony_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rollof_var,zero_crossing_rate_mean,zero_crossing_rate_var,mfcc_mean1,mfcc_var1,mfcc_mean2,mfcc_var2,mfcc_mean3,mfcc_var3,mfcc_mean4,mfcc_var4,mfcc_mean5,mfcc_var5,mfcc_mean6,mfcc_var6,mfcc_mean7,mfcc_var7,mfcc_mean8,mfcc_var8,mfcc_mean9,mfcc_var9,mfcc_mean10,mfcc_var10,mfcc_mean11,mfcc_var11,mfcc_mean12,mfcc_var12,mfcc_mean13,mfcc_var13,mfcc_mean14,mfcc_var14,mfcc_mean15,mfcc_var15,mfcc_mean16,mfcc_var16,mfcc_mean17,mfcc_var17,mfcc_mean18,mfcc_var18,mfcc_mean19,mfcc_var19,mfcc_mean20,mfcc_var20
7Horse_-_Answer_the_Bell.mp3,rock,blues rock,unknown,unknown,99.3840144230769,0.182474149424641,0.04525042199317,0.471305102109909,0.084595248103142,0.319937735795975,0.003852732712403,1860.30988094205,229067.298000376,2254.44900613694,118695.483304927,4242.01601577617,1192916.89668751,0.059128894156347,0.000721480473474,-23.7440738677979,3003.04809570313,107.768020629883,559.066162109375,0.705893218517303,150.900665283203,44.1268920898438,154.674926757813,2.45016741752625,92.5024108886719,13.9598236083984,55.7632560729981,-2.7419548034668,66.1200180053711,13.0748281478882,55.2004051208496,-1.43530797958374,34.8946990966797,0.578150153160095,36.9343910217285,2.60748028755188,43.5564079284668,8.95530796051025,35.2058906555176,0.447657525539398,27.2922801971436,2.81395030021667,33.4503479003906,0.683013141155243,23.6701221466064,5.26206922531128,20.6296405792236,-4.26833915710449,21.8955039978027,5.83589363098145,22.709789276123,-3.35453367233276,24.8006019592285,1.05622184276581,25.4697666168213
A_Simple_Life-Brian_Crain.mp3,classic,neo-classic,new age piano,unknown,89.1029094827586,0.131601681206031,0.024703985868981,0.198131173849106,0.085903249680996,0.031941592693329,0.000384911400033,1120.16331241305,164087.581384239,1258.17839529676,132845.736803845,1766.28098620719,901524.941823844,0.076997266834365,0.001390517341277,-378.191802978516,3241.5751953125,158.049606323242,641.831359863281,-12.1599473953247,749.533935546875,-0.245925009250641,160.298446655273,1.07342755794525,88.8525009155273,-3.66762328147888,139.831649780273,-9.54779720306397,136.572784423828,-15.9901361465454,170.328750610352,-17.8511295318604,139.462356567383,-5.64296197891235,146.54850769043,-4.77377367019653,167.764022827148,-10.3949594497681,164.99104309082,-8.26410865783691,114.193801879883,3.22417402267456,64.7052993774414,6.19185161590576,94.9667892456055,0.026725083589554,87.1279220581055,-8.69656372070313,48.7802848815918,-7.64564847946167,74.532341003418,-0.24822311103344,159.08576965332,-4.36338806152344,116.17985534668
Adagio_in_G_Minor-Albinoni.mp3,classic,instrumental,unknown,unknown,123.046875,0.249215112596063,0.079183714025496,0.296816557645798,0.088441476225853,0.023875299841166,0.000168255151948,778.658869083306,98053.6791511843,1176.59667034351,55144.0573871794,1249.8341090908,529499.860451431,0.043064743372678,0.000316537951725,-406.446533203125,4562.2119140625,163.899688720703,373.379058837891,31.6046466827393,951.605834960938,24.8825225830078,156.843383789063,15.9761695861816,85.2461090087891,5.30308818817139,53.127872467041,-14.669939994812,51.6311454772949,-11.3076696395874,129.129867553711,4.56007242202759,86.7432556152344,8.20734786987305,112.059814453125,-3.15136098861694,105.716598510742,-10.4246997833252,84.1378784179688,-13.281364440918,113.291648864746,-3.23927211761475,55.6652221679687,0.330684572458267,52.3850364685059,2.05185842514038,57.3677062988281,2.34698581695557,51.5906295776367,3.68447875976562,65.3301315307617,6.62038469314575,133.876312255859,1.74625563621521,84.669807434082
Age_Atomic-Solar_Bears.mp3,electronica,synthwave,unknown,unknown,123.046875,0.086123798736319,0.019304674909213,0.465002506971359,0.091298125684261,0.125709384679794,0.010414129123092,1203.13077169194,544967.095291553,1571.62964205423,271930.960428375,2430.51030303672,2719351.59579255,0.037358050744969,0.000802196380255,-229.313522338867,9429.6552734375,134.605346679688,1823.80358886719,0.550017058849335,811.274475097656,38.0551223754883,184.199340820313,12.8002614974976,235.535430908203,16.9878120422363,155.599899291992,6.4363374710083,128.978103637695,7.5080771446228,70.3874664306641,3.33781266212463,76.3367385864258,7.23811340332031,47.6418228149414,1.48327648639679,66.7828903198242,3.39082336425781,42.8143882751465,1.85330212116241,61.2858810424805,1.42390716075897,28.887903213501,-0.764668464660645,32.75439453125,-0.405366867780685,26.2022686004639,-0.564019739627838,31.0131759643555,1.76083552837372,28.280481338501,-1.7672164440155,31.5229930877686,-3.0079779624939,24.8118362426758
Alakazam_!-Justice.mp3,electronica,disco,unknown,unknown,117.453835227273,0.123620828361919,0.033681662822523,0.519087255001068,0.077802635729313,0.137027323246002,0.011996085755527,4691.56092237198,559147.032562279,3265.12831882324,36029.1510815905,8623.33952251234,312037.321502937,0.322506742211687,0.018974851334882,-94.9570770263672,4974.9677734375,15.633355140686,511.970886230469,17.3792781829834,175.189010620117,9.18332004547119,258.873962402344,11.9821014404297,310.346069335937,12.0715341567993,192.052597045898,-7.75911712646484,116.697731018066,3.04075169563293,166.798202514648,-6.7542085647583,117.694801330566,0.802770674228668,169.170379638672,-2.24867677688599,229.951766967773,9.93162536621094,164.132476806641,-1.63316965103149,135.740356445313,3.47423028945923,97.4395294189453,-5.9880542755127,92.4061889648437,5.52367210388184,58.9793205261231,2.19705820083618,62.6234931945801,2.50775241851807,56.384407043457,-3.28378129005432,46.5214385986328,2.58434128761291,33.5763168334961
Amanita-Hypnotic_Tribe.mp3,electronica,electronica,experimental,unknown,103.359375,0.203479087707116,0.059724217600107,0.493763446807861,0.065081611275673,0.144879132509232,0.002735151676461,2134.31871208804,691583.160587602,2334.37907956588,157832.551957854,4504.47276206947,2658302.59445192,0.077461360777864,0.004541279613091,-98.5339431762695,2244.4912109375,101.28190612793,1056.83044433594,-7.70780086517334,169.05110168457,27.6795177459717,106.681800842285,2.59924840927124,76.6261978149414,15.6004848480225,126.546508789063,1.55553841590881,62.2032508850098,8.7434778213501,62.2825965881348,-1.70562815666199,48.729679107666,7.12031984329224,48.8421287536621,4.10411977767944,26.3213367462158,5.29692983627319,43.0553817749023,0.492319256067276,19.9060325622559,4.73841047286987,20.7906036376953,-2.25700211524963,16.851188659668,8.10288619995117,18.5913677215576,-0.535693168640137,17.5103302001953,4.34595727920532,17.0589332580566,-4.47945833206177,18.8899955749512,4.94175338745117,18.5574989318848
Around_the_World-Daft_Punk.mp3,electronica,house,unknown,unknown,123.046875,0.091967714445688,0.022257967399102,0.477116674184799,0.090544000267983,0.162464186549187,0.004170144442469,719.416172262994,771172.765194671,893.580222821017,517087.868692532,1334.42526424632,3081527.32273905,0.039489557130418,0.002615828205429,-306.941955566406,16312,144.068710327148,2698.79443359375,49.0013694763184,3234.43310546875,49.9682960510254,676.419006347656,31.2289924621582,465.193267822266,33.1011619567871,231.026092529297,17.2590312957764,185.479461669922,6.72689056396484,122.988265991211,-1.11511647701263,103.370307922363,-2.35207986831665,76.1497344970703,-4.08081150054932,47.9126281738281,-0.53604918718338,60.6915397644043,-0.757122099399567,42.5919914245606,-1.63135087490082,50.2925300598145,-3.16553688049316,44.6523666381836,0.040728777647019,75.2046051025391,-1.98604547977448,70.0783157348633,-4.3237566947937,48.9210243225098,-4.13839054107666,28.4903335571289,-2.14387035369873,27.9772453308105
Astor_Piazolla_-_por_una_cabeza.mp3,classic,unknown,unknown,unknown,117.453835227273,0.254057190782304,0.080450492665722,0.225654289126396,0.088352374732494,0.01482964027673,6.78104697726667E-05,2108.19229473869,336867.294188758,1985.3063144913,78940.2442731984,3982.50925164474,1042353.94457405,0.128185543851587,0.002970363749844,-399.69140625,4036.20556640625,78.9742279052734,1336.90771484375,-14.3295278549194,285.196655273438,29.9656562805176,132.92497253418,-12.5147609710693,132.390090942383,-1.72864603996277,89.5437316894531,-3.77658534049988,130.943939208984,8.59584522247314,158.338455200195,-4.0407567024231,162.620574951172,3.46726584434509,276.034576416016,1.29524075984955,211.594009399414,11.8340358734131,228.701889038086,9.38535404205322,352.406555175781,14.844633102417,286.410614013672,12.6449184417725,259.182067871094,4.37425518035889,175.557998657227,-6.57233142852783,135.304000854492,1.37176954746246,145.03564453125,-4.9039568901062,187.672271728516,0.386590361595154,234.485778808594
at_home-daktari_lorenz.mp3,classic,soundtrack,indie,unknown,67.9995888157895,0.123765113636864,0.030802469751381,0.226671367883682,0.084933631122112,0.085465997457504,0.002276824787259,1228.11386161325,271727.463940377,1358.65205587277,109587.556384618,2223.56155442749,961726.275429853,0.070627690837848,0.001313367429526,-287.746551513672,9921.5966796875,150.010528564453,1629.6923828125,-21.2944564819336,593.52880859375,23.5721778869629,186.938446044922,-9.67229747772217,181.319900512695,5.02191543579102,69.5980453491211,-6.07475852966309,77.0301895141602,-1.00468254089355,86.6336288452149,-8.74909782409668,85.8359985351563,-12.9145917892456,195.13720703125,-13.4469347000122,214.970779418945,-11.937108039856,164.936019897461,-8.82367897033691,185.307540893555,-6.5468168258667,142.935546875,-10.2076025009155,104.515174865723,-8.23680591583252,75.5513610839844,-4.06893157958984,109.892486572266,3.20645976066589,193.440612792969,7.02466440200806,177.626953125,6.3405442237854,295.290649414062
Attention-Joji.mp3,pop,r'n'b,hip-hop,unknown,117.453835227273,0.099094830179969,0.018535549348297,0.270204216241837,0.085404977202416,0.086202688515186,0.002352898241952,1158.17377358443,477907.238516853,1353.16953519844,435823.378472461,2242.84477115785,2216197.39359797,0.051896133659056,0.001082353237407,-248.569396972656,5881.30908203125,172.071853637695,1750.18823242188,-8.8189058303833,638.26806640625,6.23495769500732,742.478393554688,8.93985652923584,279.576477050781,3.47944903373718,123.443725585938,6.63686370849609,115.793296813965,-3.10746073722839,117.805740356445,-9.96946239471436,198.134475708008,-0.432666331529617,111.508766174316,-12.2942399978638,94.39892578125,2.42738223075867,109.713333129883,2.01135396957397,101.954322814941,-5.44374895095825,125.200126647949,-6.57597589492798,105.208312988281,0.699060499668121,80.379035949707,-1.98519599437714,69.278190612793,-2.40724492073059,41.8642730712891,-6.5510368347168,77.3689498901367,2.01398515701294,145.73860168457
